image_id,image_path,visible_ingredients,model_name,annotation_batch,status,finish_reason,elapsed_seconds,reviewed,corrected_visible_ingredients,review_notes
0208_jpeg.rf.2f368d2d2e96123f2c80475346e8b8f9.jpg,data/raw/train/images/0208_jpeg.rf.2f368d2d2e96123f2c80475346e8b8f9.jpg,"egg, cucumber, green onion",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.55,True,"eggs, strawberry milk, milk carton, green onions, cucumber, leafy greens, vegetables, sauces, condiments, butter, cheese","Gemma correctly identified eggs, cucumber, and green onion but missed the vast majority of items including drinks, condiments, and other vegetables. | Missing: strawberry milk, milk carton, leafy greens, vegetables, sauces, condiments, butter, cheese"
0218_jpeg.rf.fc1cb739ee15fabc508be706f73b642d.jpg,data/raw/train/images/0218_jpeg.rf.fc1cb739ee15fabc508be706f73b642d.jpg,"egg, milk, pickle, apple, tomato, pineapple",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,9.14,True,"egg, milk, pickle, apple, pineapple, orange, onion, mayonnaise, creamer, mustard, relish, yogurt, greens, soy sauce","Gemma correctly identified egg, milk, pickle, apple, and pineapple. However, it missed significant items like oranges, onions, various condiments (mayo, mustard, creamer), and greens. 'Tomato' appears to be a hallucination or misidentification of the red apples or fruit containers. | Missing: orange, onion, mayonnaise, creamer, mustard, relish, yogurt, greens, soy sauce | Incorrect: tomato"
0227_jpeg.rf.d97f7b72c00895741837c1c1b42ab251.jpg,data/raw/train/images/0227_jpeg.rf.d97f7b72c00895741837c1c1b42ab251.jpg,"butter, orange juice",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,4.43,True,"butter, cheese, eggs, cranberry juice, milk, yogurt, condiments, vegetables, jam, pickles","The previous model was very incomplete, identifying only butter. It likely misidentified the Ocean Spray carton (likely cranberry juice) as orange juice. It missed the extensive collection of condiments, dairy products, eggs, and produce in the crisper. | Missing: cheese, eggs, milk, yogurt, condiments, vegetables, jam, pickles | Incorrect: orange juice"
0229_jpeg.rf.fbc1c64f185c7df70782c1461e1adee3.jpg,data/raw/train/images/0229_jpeg.rf.fbc1c64f185c7df70782c1461e1adee3.jpg,"daikon, orange",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.04,True,"daikon, oranges, napa cabbage, green cabbage, leafy greens, eggs, tomatoes, melon, milk, purple cabbage, butter","The previous model correctly identified daikon and oranges but missed the vast majority of visible items including multiple types of cabbage, leafy greens, eggs, tomatoes, melon, and dairy products. | Missing: napa cabbage, green cabbage, leafy greens, eggs, tomatoes, melon, milk, purple cabbage, butter"
0243_jpeg.rf.36643ab19493bdfba753b1d90a11a6c2.jpg,data/raw/train/images/0243_jpeg.rf.36643ab19493bdfba753b1d90a11a6c2.jpg,"cucumber, cabbage, lemon, protein shake",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,6.78,True,"milk, yogurt, cucumber, cabbage, lemon, eggs, protein powder, protein shakes, pickles, condiments, sauces, wine, bowls of food","Gemma correctly identified 4 items (cucumber, cabbage, lemon, protein shake) but missed the majority of the fridge contents including dairy, eggs, condiments, alcohol, and prepared meals. | Missing: milk, yogurt, eggs, protein powder, pickles, condiments, sauces, wine, bowls of food"
0245_jpeg.rf.46422fd23ffe6981544ac760e4f2b90f.jpg,data/raw/train/images/0245_jpeg.rf.46422fd23ffe6981544ac760e4f2b90f.jpg,"water, orange juice, peach tea, almond milk, egg, cherry tomato, salmon, green grape, blueberry, raspberry, blackberry, red bell pepper, yellow bell pepper",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,15.38,True,"water, orange juice, peach tea, lemonade, almond milk, egg, hard boiled eggs, cherry tomato, salmon, green grape, blueberry, raspberry, blackberry, red bell pepper, yellow bell pepper, potatoes, salad greens, canned food","Gemma was highly accurate but missed the potatoes in the left basket, the container of salad greens on the bottom shelf, the canned goods in the middle, and the lemonade jug. | Missing: potatoes, salad greens, canned food, lemonade"
0253_jpeg.rf.9aa4772104bb8e40b99c63911a623870.jpg,data/raw/train/images/0253_jpeg.rf.9aa4772104bb8e40b99c63911a623870.jpg,"maple syrup, coconut water, soy milk, greek yogurt, egg",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,9.14,True,"leafy greens, maple syrup, coconut water, juice, soy milk, butter, greek yogurt, berries, eggs, bread rolls, lemons, carrots, meat","Gemma correctly identified the main labeled cartons and jugs but missed the bag of greens, juice bottle, butter tubs, berry containers, bread rolls, and produce in the drawers. | Missing: leafy greens, juice, butter, berries, bread rolls, lemons, carrots, meat"
0258_jpeg.rf.ca8d1844154a23ad6b567a9e3f8e8475.jpg,data/raw/train/images/0258_jpeg.rf.ca8d1844154a23ad6b567a9e3f8e8475.jpg,"egg, butter",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.04,True,"cheese, eggs, butter, yogurt, mustard, sauces, hot sauce, soy sauce, pickles, milk, cream, leftovers, apples, onions, orange juice, water","Gemma only identified eggs and butter on the top shelf, missing the extensive list of condiments, drinks, produce, and leftovers visible throughout the fridge. | Missing: cheese, yogurt, condiments, milk, juice, leftovers, produce, pickles"
0267_jpeg.rf.e40caead453b2488068f84b5b80cf8ac.jpg,data/raw/train/images/0267_jpeg.rf.e40caead453b2488068f84b5b80cf8ac.jpg,"orange juice, pickle dip",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.67,True,"orange juice, Lucky Leaf spread, milk, broth carton, ketchup, pickles, zucchini, leftovers, nut butter, plant milk, green dip tub, jam","Gemma missed almost all visible items. It correctly identified the orange juice but hallucinated 'pickle dip' (likely confusing the separate green dip tub and pickle jar). | Missing: milk, Lucky Leaf spread, broth carton, ketchup, pickles, zucchini, leftovers, nut butter, plant milk, green dip tub, jam | Incorrect: pickle dip"
0271_jpeg.rf.216e27f5b1b99d0dab7d489471914648.jpg,data/raw/train/images/0271_jpeg.rf.216e27f5b1b99d0dab7d489471914648.jpg,"egg, marmite, butter",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.32,True,"eggs, butter, marmite, milk, yogurt, sauces, condiments, vegetables, juice, water","Gemma correctly identified egg, marmite, and butter, but missed the majority of visible items including milk, yogurts, various sauces, and produce. | Missing: milk, yogurt, sauces, condiments, vegetables, juice, water"
0272_png.rf.246cfaac21e40c225f5e305dc07eb80e.jpg,data/raw/train/images/0272_png.rf.246cfaac21e40c225f5e305dc07eb80e.jpg,"milk, lemon",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.05,True,"milk, lemon, lettuce, wine, vodka, yogurt, mustard, hot sauce, soy sauce, meat, berries, peanut butter, pickles, mayonnaise, ketchup, hummus","The previous model was extremely incomplete, identifying only 2 items (milk, lemon) while missing dozens of visible items including condiments, alcohol, produce, and dairy products. | Missing: lettuce, wine, vodka, yogurt, mustard, hot sauce, soy sauce, meat, berries, peanut butter, pickles, mayonnaise, ketchup, hummus"
0278_jpeg.rf.40aa2e8ec7ae3feb5047739746b7c497.jpg,data/raw/train/images/0278_jpeg.rf.40aa2e8ec7ae3feb5047739746b7c497.jpg,"milk, egg",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.35,True,"milk, eggs, yogurt, butter, cheese, mayonnaise, mustard, ketchup, hot sauce, soy sauce, salad dressing, jam, lettuce, peppers, zucchini, salad","Gemma correctly identified milk and eggs but missed almost all other visible items including dairy products, produce, and numerous condiments. | Missing: yogurt, butter, cheese, condiments (mayo, mustard, ketchup, sauces), vegetables, salad, jam"
0286_jpeg.rf.080f26cb5f6f38997549dbe8c5fff3ba.jpg,data/raw/train/images/0286_jpeg.rf.080f26cb5f6f38997549dbe8c5fff3ba.jpg,egg,Gemma 4 31B-it,gemma4_batch_100_new,success,stop,3.51,True,"eggs, milk, juice, butter, mayonnaise, mustard, jam, jelly, pickles, salad dressing, vegetables, greens, carrots, scallions, yogurt, cheese, condiments, meat","Gemma correctly identified eggs but missed almost all other visible items in the fully stocked fridge. | Missing: milk, juice, butter, mayonnaise, mustard, jam, jelly, pickles, salad dressing, vegetables, greens, carrots, scallions, yogurt, cheese, condiments, meat"
0289_jpeg.rf.4acbb651481a462ffd3323adc9c88e44.jpg,data/raw/train/images/0289_jpeg.rf.4acbb651481a462ffd3323adc9c88e44.jpg,"egg, grape, strawberry, yellow bell pepper, orange juice, lemon, cherry tomato, tangerine, eggplant",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,11.97,True,"eggs, green grapes, strawberries, yellow bell pepper, orange juice, yogurt, lemons, cherry tomatoes, oranges, eggplant, nuts, bagged vegetables","Gemma identified most main items correctly but missed the stacks of yogurt on the top right, the containers of nuts/snacks on the middle left shelf, and the bags of vegetables in the bottom right crisper drawer. | Missing: yogurt, nuts, bagged vegetables"
0305_jpeg.rf.d1a14d779cceee0c3351b228744cbf8d.jpg,data/raw/train/images/0305_jpeg.rf.d1a14d779cceee0c3351b228744cbf8d.jpg,mayonnaise,Gemma 4 31B-it,gemma4_batch_100_new,success,stop,4.15,True,"mayonnaise, lettuce, yogurt, pickles, condiments, milk, juice, deli meat, cheese, berries, salad dressing, mustard, relish","The previous model only identified 'mayonnaise'. While correct, it missed the vast majority of visible items including produce (lettuce), dairy (yogurt, milk), condiments (mustard, pickles, dressings), and packaged goods (deli meat, cheese, berries). | Missing: lettuce, yogurt, pickles, condiments, milk, juice, deli meat, cheese, berries, salad dressing, mustard, relish"
0306_jpeg.rf.55d0df761dfcc9c2bc682f5b53086b8f.jpg,data/raw/train/images/0306_jpeg.rf.55d0df761dfcc9c2bc682f5b53086b8f.jpg,"egg, milk, cucumber, red pepper",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,6.78,True,"eggs, butter, yogurt, pickles, sauces, ketchup, mustard, milk cartons, soda cans, lettuce, cucumber, red pepper, jam","Gemma correctly identified eggs, milk, cucumber, and red pepper, but missed a significant number of other visible items including butter, yogurt, various condiments, lettuce, and canned drinks. | Missing: butter, yogurt, pickles, sauces, condiments, lettuce, jam, soda cans"
0316_jpeg.rf.9bf9289ad8573728f0bde7c8d320da8f.jpg,data/raw/train/images/0316_jpeg.rf.9bf9289ad8573728f0bde7c8d320da8f.jpg,"apple, lemon, lime, water, grape, almond milk, apple juice, iced tea, bell pepper, chili pepper, egg",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,12.41,True,"apple, lemon, lime, water, grape, almond milk, apple juice, iced tea, bell pepper, chili pepper, egg, celery","Gemma missed the bag of celery (or similar green stalks) visible in the bottom left corner. The red peppers are likely mini sweet peppers rather than chili peppers, but visually similar. Otherwise, the list is very accurate. | Missing: celery"
0317_jpeg.rf.2e5f32dc2d15cb1fdae6a6fad926a2f8.jpg,data/raw/train/images/0317_jpeg.rf.2e5f32dc2d15cb1fdae6a6fad926a2f8.jpg,"egg, sour cream, milk, butter",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,7.29,True,"butter, mustard, vinegar, soy sauce, Worcestershire sauce, pickles, olives, milk, cream, juice, jam, apples, broccoli, eggs, sour cream, strawberries, yogurt","Gemma correctly identified egg, sour cream, milk, and butter, but the list was highly incomplete, missing most condiments, produce, and beverages visible in the fridge. | Missing: mustard, vinegar, soy sauce, Worcestershire sauce, pickles, olives, cream, juice, jam, apples, broccoli, strawberries, yogurt"
0320_jpeg.rf.90f595559ab0b25895554f4911729cb3.jpg,data/raw/train/images/0320_jpeg.rf.90f595559ab0b25895554f4911729cb3.jpg,"milk, orange, apple, water",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,7.14,True,"orange, apple, water, juice, iced tea, cream, yogurt, vegetables, cheese, wine, leftovers","Gemma correctly identified oranges, apple, and water but misidentified the heavy cream carton as milk. It missed the majority of items including juice, iced tea, yogurt, vegetables in the crisper, cheese/deli items, and wine. | Missing: juice, iced tea, cream, yogurt, vegetables, cheese, wine, leftovers | Incorrect: milk"
0323_jpeg.rf.766f6e553dfe143bb6600901f77f97f5.jpg,data/raw/train/images/0323_jpeg.rf.766f6e553dfe143bb6600901f77f97f5.jpg,"orange juice, cola, cucumber, red onion, butter",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,8.59,True,"Red Bull, lemon juice, jars, leftovers, butter, yogurt, eggs, cola, white wine, mustard, Fanta, lettuce, cucumber, red onions","Gemma correctly identified cola, cucumber, red onion, and butter. It missed many items including Red Bull, wine, Fanta, lettuce, yogurt, and eggs. It misidentified the Fanta bottle as orange juice. | Missing: Red Bull, lemon juice, jars, leftovers, yogurt, eggs, white wine, mustard, Fanta, lettuce | Incorrect: orange juice"
0343_jpeg.rf.754ff21efa4100a8e8ce89a16382c682.jpg,data/raw/train/images/0343_jpeg.rf.754ff21efa4100a8e8ce89a16382c682.jpg,"milk, feta cheese, coca cola, orange juice",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,7.89,True,"milk, chocolate oat milk, whipped cream, bagels, yogurt, carrots, berries, eggs, herbs, inca kola, oranges, peppers, condiments, sauces","The previous model missed the majority of items. It hallucinated 'coca cola' (the yellow cans are Inca Kola) and 'feta cheese' (likely misidentified yogurt tubs). It correctly identified milk but missed bagels, eggs, produce, and condiments. | Missing: bagels, yogurt, eggs, herbs, inca kola, oranges, peppers, condiments, whipped cream, chocolate oat milk | Incorrect: coca cola, feta cheese"
0354_jpeg.rf.7eac20122ec4f2f1eedb42a99183e110.jpg,data/raw/train/images/0354_jpeg.rf.7eac20122ec4f2f1eedb42a99183e110.jpg,milk,Gemma 4 31B-it,gemma4_batch_100_new,success,stop,4.43,True,"milk, soda cans, eggs, butter, water, condiments, cheese, yogurt, frozen food, deli meat, leftovers, juice","Gemma only identified milk. The image shows a fully stocked refrigerator with many visible items including soda, eggs, condiments, cheese, and various containers. | Missing: soda cans, eggs, butter, water, condiments, cheese, yogurt, frozen food, deli meat, leftovers, juice"
0360_jpeg.rf.69d5efd8dbe1d1c5c7c9743651455390.jpg,data/raw/train/images/0360_jpeg.rf.69d5efd8dbe1d1c5c7c9743651455390.jpg,"mayonnaise, lemon juice, egg, bread",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,8.34,True,"mayonnaise, lemon juice, bread, eggs, lettuce, butter, sauce, meat, yogurt","Gemma correctly identified the most prominent labeled items (mayonnaise, lemon juice, bread, eggs) but missed several other visible items like the head of lettuce, tub of butter, bottle of sauce, and items in the drawers. | Missing: lettuce, butter, sauce, meat, yogurt, leftovers"
0360oa1pt7b91_jpg.rf.2202c8ae99901355aeffa97628d22442.jpg,data/raw/train/images/0360oa1pt7b91_jpg.rf.2202c8ae99901355aeffa97628d22442.jpg,"milk, half and half, celery",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,6.05,True,"half and half, milk, lime juice, ketchup, hot sauce, soy sauce, pickles, mustard, mayonnaise, yogurt, sour cream, leftovers, celery, avocado, lettuce, carrot, lemon, butter","Gemma correctly identified milk, half and half, and celery, but missed the vast majority of items including numerous condiments, jars, dairy tubs, and other produce. | Missing: lime juice, ketchup, hot sauce, soy sauce, pickles, mustard, mayonnaise, yogurt, sour cream, leftovers, avocado, lettuce, carrot, lemon, butter"
0361_jpeg.rf.56e9b825780767a6e20601e161910de9.jpg,data/raw/train/images/0361_jpeg.rf.56e9b825780767a6e20601e161910de9.jpg,"bell pepper, cherry tomato, egg, cherry",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,8.63,True,"eggs, butter, brussels sprouts, carrots, bell pepper, cherry tomatoes, lettuce, broccoli, radishes, blueberries, red grapes","Gemma correctly identified the bell pepper, cherry tomatoes, and eggs but missed almost all other items. It listed 'cherry' which is incorrect; the red fruit on the bottom shelf are red grapes, not cherries. | Missing: butter, brussels sprouts, carrots, lettuce, broccoli, radishes, blueberries, red grapes | Incorrect: cherry"
0370_jpeg.rf.7021079d2f61bbe1864a33bdfe21f3d0.jpg,data/raw/train/images/0370_jpeg.rf.7021079d2f61bbe1864a33bdfe21f3d0.jpg,"milk, watermelon, cucumber, butter, energy drink",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,9.14,True,"milk, olive oil, watermelon, vinegar, energy drink, water, cucumber, eggs, cheese, yogurt, carrots, deli meat","Gemma identified milk, watermelon, cucumber, and energy drinks correctly. However, it missed significant items like olive oil, vinegar, eggs, cheese, and carrots. It likely hallucinated 'butter' which appears to be a block of cheese. | Missing: olive oil, vinegar, water, eggs, cheese, yogurt, carrots, deli meat | Incorrect: butter"
0372_jpeg.rf.81d90a1ace5cc2289a72d66d65784b10.jpg,data/raw/train/images/0372_jpeg.rf.81d90a1ace5cc2289a72d66d65784b10.jpg,"egg, red bell pepper",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.14,True,"bread, butter, milk, juice, salsa, condiments, mustard, mayo, ketchup, salad dressing, tomatoes, zucchini, cream cheese, packaged meat, salad greens, pickles, relish, jam, yogurt","The previous model missed almost all visible items. 'Egg' is not clearly visible (likely hallucinated). The red round items in the crisper area appear to be tomatoes, not red bell peppers. The fridge is well-stocked with bread, dairy cartons, condiments, produce, and meats. | Missing: bread, butter, milk, juice, salsa, condiments, mustard, mayo, ketchup, salad dressing, tomatoes, zucchini, cream cheese, packaged meat, salad greens, pickles, relish, jam, yogurt | Incorrect: egg, red bell pepper"
0386_jpeg.rf.af46e9b268139841185bd627f4c47d3d.jpg,data/raw/train/images/0386_jpeg.rf.af46e9b268139841185bd627f4c47d3d.jpg,"egg, apple, mango, cheddar cheese",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,6.99,True,"eggs, apples, dragon fruit, potatoes, carrots, butter, cream cheese, yogurt, milk cartons, cheddar cheese, condiments, water bottles, snacks","Gemma correctly identified eggs, apples, mango, and cheese but missed a large number of items including dragon fruit, vegetables (potatoes, carrots), dairy products (butter, cream cheese, yogurt), condiments, drinks, and a bin of snacks on the floor. | Missing: dragon fruit, potatoes, carrots, butter, cream cheese, yogurt, milk cartons, condiments, water bottles, snacks"
0391_jpeg.rf.188088d452a7457c0eb83ae7dab0464c.jpg,data/raw/train/images/0391_jpeg.rf.188088d452a7457c0eb83ae7dab0464c.jpg,"flour, egg, hoist hydration",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,10.77,True,"yogurt, flour, eggs, berries, ketchup, protein drinks, beer, vegetables, jam, condiments","Gemma correctly identified flour, eggs, and Hoist drinks but missed the vast majority of items including yogurt, berries, ketchup, beer, and vegetables. | Missing: yogurt, berries, ketchup, beer, vegetables, jam, condiments"
0395_jpeg.rf.bbbf579e64f7eb81a5c82567ff6211e3.jpg,data/raw/train/images/0395_jpeg.rf.bbbf579e64f7eb81a5c82567ff6211e3.jpg,"almond milk, water, lemon, lime, tomato, green bean, red bell pepper, orange bell pepper, cucumber, carrot, egg, mixed greens, dill pickle, turkey breast, sausage",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,17.53,True,"almond milk, water, orange juice, applesauce, lemon, lime, tomato, green bean, red bell pepper, orange bell pepper, green bell pepper, red potato, zucchini, butter, carrot, egg, mixed greens, dill pickle, turkey breast, sausage","Gemma missed several items including beverages (orange juice, applesauce), produce (green bell pepper, red potato, zucchini), and dairy (butter). It misidentified the zucchini as a cucumber. | Missing: orange juice, applesauce, green bell pepper, red potato, zucchini, butter | Incorrect: cucumber"
0398_jpeg.rf.1dafea71f6ad82bd0cdb6f5d47f1cca1.jpg,data/raw/train/images/0398_jpeg.rf.1dafea71f6ad82bd0cdb6f5d47f1cca1.jpg,orange,Gemma 4 31B-it,gemma4_batch_100_new,success,stop,4.63,True,"oranges, carrots, strawberries, blueberries, grapes, peaches, cheese, eggs, juice, milk, soda cans, condiments, meat, butter","The previous model was extremely incomplete, identifying only 'orange' while the fridge is fully stocked with various fruits, vegetables, dairy, drinks, and condiments. | Missing: carrots, strawberries, blueberries, grapes, peaches, cheese, eggs, juice, milk, soda cans, condiments, meat, butter"
0413_jpeg.rf.2bbb16931d9341486de808f3ad7ff27f.jpg,data/raw/train/images/0413_jpeg.rf.2bbb16931d9341486de808f3ad7ff27f.jpg,"milk, cucumber",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.04,True,"milk, cucumber, eggs, green bell pepper, lettuce, carrots, yogurt, condiments, frozen food, chocolate truffles","Gemma correctly identified milk and a cucumber/zucchini but missed almost all other visible items including eggs, vegetables, condiments, and frozen goods. | Missing: eggs, green bell pepper, lettuce, carrots, yogurt, condiments, frozen food, chocolate truffles"
0421_jpeg.rf.0e40dbe27868736f216d08e9b3e11ba5.jpg,data/raw/train/images/0421_jpeg.rf.0e40dbe27868736f216d08e9b3e11ba5.jpg,"tomato ketchup, egg, milk, lemon",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,7.7,True,"tomato ketchup, egg, milk, lemon, water bottles, coca-cola cans, coca-cola box, yogurt, mustard, guinness, salad dressing, vegetables, shrimp","Gemma correctly identified four specific items (ketchup, egg, milk, lemon) but missed a large number of other visible items including sodas, water, condiments, and produce. | Missing: water, coca-cola, yogurt, mustard, guinness, salad dressing, vegetables, shrimp"
042ntazw3v7e1_jpeg.rf.fcf3d430eedaf94855d6555c979e5e78.jpg,data/raw/train/images/042ntazw3v7e1_jpeg.rf.fcf3d430eedaf94855d6555c979e5e78.jpg,"apple, grape, egg, boursin cheese, activia yogurt, carrot",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,8.93,True,"apples, carrots, lettuce, grapes, Boursin cheese, sliced cheese, eggs, mustard, jar (relish/pickles), sour cream tub, small yogurt cups, bottom shelf yogurt/snacks","Gemma correctly identified the main distinct items (apples, grapes, eggs, Boursin, carrots, yogurt) but missed many other visible items like the lettuce, condiments, and bottom shelf contents. | Missing: lettuce, sliced cheese, mustard, jar, sour cream tub, bottom shelf items"
0435_jpeg.rf.4fe89985d4a631dc7741a6750c77f383.jpg,data/raw/train/images/0435_jpeg.rf.4fe89985d4a631dc7741a6750c77f383.jpg,"lemon, carrot, broccoli, cream cheese",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,7.7,True,"pot, jar, box, cabbage, lemon, salad bag, spinach, eggs, dip, cream cheese, jam, yogurt, ground meat, sausages, butter, carrots, broccoli, cauliflower, lettuce, sauce bottle","Gemma correctly identified 4 items (lemon, carrot, broccoli, cream cheese) but missed the vast majority of visible food items including eggs, multiple meat packages, and other vegetables. | Missing: eggs, meat, spinach, cabbage, lettuce, jar, pot, dip, yogurt, butter, cauliflower"
0445_jpeg.rf.a14835f194d07bb64416e023d0b8d446.jpg,data/raw/train/images/0445_jpeg.rf.a14835f194d07bb64416e023d0b8d446.jpg,milk,Gemma 4 31B-it,gemma4_batch_100_new,success,stop,4.12,True,"milk, eggs, ketchup, soda, leftovers, soy sauce, wine, bread, cooked food, protein powder","Gemma only identified milk but missed numerous other clearly visible items including eggs, condiments, leftovers, and beverages. | Missing: eggs, ketchup, soda, leftovers, soy sauce, wine, bread, cooked food, protein powder"
0450_jpeg.rf.8282b09c9d5822145ecdd010a506e0ed.jpg,data/raw/train/images/0450_jpeg.rf.8282b09c9d5822145ecdd010a506e0ed.jpg,"egg, milk",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,7.53,True,"eggs, packaged meat, salad, yogurt, milk, juice, pickles, water pitcher, zucchini, foil wrapped food, bowl, fruit, vegetables, condiments, butter","Gemma identified eggs and milk correctly but missed almost all other visible items including meat, produce, condiments, and other dairy. | Missing: packaged meat, salad, yogurt, juice, pickles, water pitcher, zucchini, foil wrapped food, bowl, fruit, vegetables, condiments, butter"
0471_jpeg.rf.821a7cefd173e4a20fb5cef4ce59a082.jpg,data/raw/train/images/0471_jpeg.rf.821a7cefd173e4a20fb5cef4ce59a082.jpg,"green grape, milk, egg, carrot, green bean",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,8.89,True,"green grapes, blueberries, milk, eggs, baby carrots, green beans, pasta, bell peppers, juice, condiments","Gemma correctly identified 5 items present in the fridge but missed several prominent items, particularly the multiple jars of blueberries, containers of pasta, and peppers in the bottom drawer. | Missing: blueberries, pasta, bell peppers, juice, condiments"
0477_jpeg.rf.4852e53f28581190e18606268c31a94f.jpg,data/raw/train/images/0477_jpeg.rf.4852e53f28581190e18606268c31a94f.jpg,"cottage cheese, artichoke heart, egg, lemon, apricot, asparagus, butter",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,9.77,True,"cottage cheese, pickles, yogurt, apricots, artichoke hearts, bread, eggs, lemons, pesto, butter, lemonade, kefir, mustard, herb vinegar, asparagus, green onions, chard, jams","Gemma correctly identified several key items but missed a significant portion of the contents, including the entire crisper drawer (green onions, chard), the pitcher of lemonade, condiments (pesto, vinegar, mustard), and items on the top shelf. | Missing: pickles, yogurt, bread, pesto, lemonade, kefir, mustard, herb vinegar, green onions, chard, jams"
0478_jpeg.rf.af2cffc1b6ac09510104bb9b237fdc95.jpg,data/raw/train/images/0478_jpeg.rf.af2cffc1b6ac09510104bb9b237fdc95.jpg,"egg, sour cream",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.67,True,"eggs, sour cream, celery, water pitcher, mustard, yogurt, jars, cans, bottles, bread, meat","Gemma correctly identified eggs and sour cream but missed a vast majority of visible items including celery, condiments (mustard, sauces), dairy products (yogurt tubs), drinks, and freezer contents. | Missing: celery, water pitcher, mustard, yogurt, jars, cans, bottles, bread, meat"
0487_jpeg.rf.02a065a1f108df186284da90d8d1aab9.jpg,data/raw/train/images/0487_jpeg.rf.02a065a1f108df186284da90d8d1aab9.jpg,"egg, milk",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.03,True,"eggs, butter, yogurt, grapes, cauliflower, creamer, hummus, berries, deli meat, oranges, peppers, hot sauce, soy sauce, ketchup, mustard, mayo, pickles, jam, cheese","The previous model was extremely incomplete, identifying only eggs and milk. The image shows a fully stocked fridge with visible butter, yogurt, various fruits and vegetables (grapes, peppers, oranges), condiments, sauces, and deli items. | Missing: butter, yogurt, grapes, cauliflower, creamer, hummus, berries, deli meat, oranges, peppers, hot sauce, soy sauce, ketchup, mustard, mayo, pickles, jam, cheese"
0489_jpeg.rf.82ee9133546a258b5abde35895631f4f.jpg,data/raw/train/images/0489_jpeg.rf.82ee9133546a258b5abde35895631f4f.jpg,"banana, lime, milk",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.96,True,"bananas, strawberries, blueberries, eggs, milk cartons, juice, chicken fillets, cheese, yogurt, jars of sauce, pickles, avocados","The previous model identified 3 correct items (banana, lime, milk) but was extremely incomplete, missing the majority of visible items like meat, eggs, berries, and other dairy. | Missing: strawberries, blueberries, eggs, chicken, cheese, yogurt, juice, jars, avocados"
0497_jpeg.rf.3165d09a033f8ab59b3d7632b573675f.jpg,data/raw/train/images/0497_jpeg.rf.3165d09a033f8ab59b3d7632b573675f.jpg,"milk, mustard",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,5.14,True,"milk, mustard, grapes, cheese, carrots, yogurt, ketchup, salad dressing, water, juice, hummus, mayo, pickles","Gemma correctly identified milk and mustard but missed the vast majority of visible items including produce (grapes, carrots), dairy (cheese, yogurt), and numerous condiments. | Missing: grapes, cheese, carrots, ketchup, salad dressing, yogurt, water pitcher, juice, mayo, pickles, hummus"
0506_jpeg.rf.589822189752d02d3d25e69c0985a62a.jpg,data/raw/train/images/0506_jpeg.rf.589822189752d02d3d25e69c0985a62a.jpg,"egg, chicken broth, mayonnaise, chobani yogurt",Gemma 4 31B-it,gemma4_batch_100_new,success,stop,6.47,True,"eggs, mayonnaise, Chobani yogurt, syrup, mustard, pickles, orange juice, cold brew coffee, water bottles, salad dressings, leftover containers, soda cans, vegetables","Gemma correctly identified eggs, mayonnaise, and Chobani yogurt. It missed almost all other visible items like syrup, condiments, juice, and leftovers. It hallucinated chicken broth which is not visible. | Missing: syrup, mustard, pickles, orange juice, cold brew coffee, water bottles, salad dressings, leftover containers, soda cans, vegetables | Incorrect: chicken broth"
