image_id,image_path,gemma_ingredients,qwen_corrected_ingredients,gemma_ingredient_count,qwen_ingredient_count,tp,fp,fn,precision,recall,f1,exact_match,jaccard,false_negatives,false_positives
0305_jpeg.rf.d1a14d779cceee0c3351b228744cbf8d.jpg,data/raw/train/images/0305_jpeg.rf.d1a14d779cceee0c3351b228744cbf8d.jpg,mayonnaise,mayonnaise; lettuce; yogurt; pickle; milk; juice; meat; cheese; berry; salad dressing; mustard; relish,1,12,1,0,11,1.0,0.0833,0.1538,0,0.0833,berry; cheese; juice; lettuce; meat; milk; mustard; pickle; relish; salad dressing; yogurt,
0306_jpeg.rf.55d0df761dfcc9c2bc682f5b53086b8f.jpg,data/raw/train/images/0306_jpeg.rf.55d0df761dfcc9c2bc682f5b53086b8f.jpg,egg; milk; cucumber; bell pepper,egg; butter; yogurt; pickle; sauces; ketchup; mustard; milk cartons; soda cans; lettuce; cucumber; bell pepper; jam,4,13,3,1,10,0.75,0.2308,0.3529,0,0.2143,butter; jam; ketchup; lettuce; milk cartons; mustard; pickle; sauces; soda cans; yogurt,milk
0316_jpeg.rf.9bf9289ad8573728f0bde7c8d320da8f.jpg,data/raw/train/images/0316_jpeg.rf.9bf9289ad8573728f0bde7c8d320da8f.jpg,apple; lemon; lime; water; grape; almond milk; juice; iced tea; bell pepper; chili pepper; egg,apple; lemon; lime; water; grape; almond milk; juice; iced tea; bell pepper; chili pepper; egg; celery,11,12,11,0,1,1.0,0.9167,0.9565,0,0.9167,celery,
0317_jpeg.rf.2e5f32dc2d15cb1fdae6a6fad926a2f8.jpg,data/raw/train/images/0317_jpeg.rf.2e5f32dc2d15cb1fdae6a6fad926a2f8.jpg,egg; sour cream; milk; butter,butter; mustard; vinegar; soy sauce; worcestershire sauce; pickle; olive; milk; cream; juice; jam; apple; broccoli; egg; sour cream; strawberry; yogurt,4,17,4,0,13,1.0,0.2353,0.381,0,0.2353,apple; broccoli; cream; jam; juice; mustard; olive; pickle; soy sauce; strawberry; vinegar; worcestershire sauce; yogurt,
0320_jpeg.rf.90f595559ab0b25895554f4911729cb3.jpg,data/raw/train/images/0320_jpeg.rf.90f595559ab0b25895554f4911729cb3.jpg,milk; orange; apple; water,orange; apple; water; juice; iced tea; cream; yogurt; cheese; wine; leftovers,4,10,3,1,7,0.75,0.3,0.4286,0,0.2727,cheese; cream; iced tea; juice; leftovers; wine; yogurt,milk
0323_jpeg.rf.766f6e553dfe143bb6600901f77f97f5.jpg,data/raw/train/images/0323_jpeg.rf.766f6e553dfe143bb6600901f77f97f5.jpg,orange juice; cola; cucumber; onion; butter,energy drink; lemon juice; jars; leftovers; butter; yogurt; egg; cola; white wine; mustard; fanta; lettuce; cucumber; red onions,5,14,3,2,11,0.6,0.2143,0.3158,0,0.1875,egg; energy drink; fanta; jars; leftovers; lemon juice; lettuce; mustard; red onions; white wine; yogurt,onion; orange juice
0343_jpeg.rf.754ff21efa4100a8e8ce89a16382c682.jpg,data/raw/train/images/0343_jpeg.rf.754ff21efa4100a8e8ce89a16382c682.jpg,milk; cheese; cola; orange juice,milk; chocolate oat milk; whipped cream; bread; yogurt; carrot; berry; egg; herbs; inca kola; orange; peppers; sauces,4,13,1,3,12,0.25,0.0769,0.1176,0,0.0625,berry; bread; carrot; chocolate oat milk; egg; herbs; inca kola; orange; peppers; sauces; whipped cream; yogurt,cheese; cola; orange juice
0354_jpeg.rf.7eac20122ec4f2f1eedb42a99183e110.jpg,data/raw/train/images/0354_jpeg.rf.7eac20122ec4f2f1eedb42a99183e110.jpg,milk,milk; soda cans; egg; butter; water; cheese; yogurt; meat; leftovers; juice,1,10,1,0,9,1.0,0.1,0.1818,0,0.1,butter; cheese; egg; juice; leftovers; meat; soda cans; water; yogurt,
0360_jpeg.rf.69d5efd8dbe1d1c5c7c9743651455390.jpg,data/raw/train/images/0360_jpeg.rf.69d5efd8dbe1d1c5c7c9743651455390.jpg,mayonnaise; lemon juice; egg; bread,mayonnaise; lemon juice; bread; egg; lettuce; butter; meat; yogurt,4,8,4,0,4,1.0,0.5,0.6667,0,0.5,butter; lettuce; meat; yogurt,
0360oa1pt7b91_jpg.rf.2202c8ae99901355aeffa97628d22442.jpg,data/raw/train/images/0360oa1pt7b91_jpg.rf.2202c8ae99901355aeffa97628d22442.jpg,milk; half & half; celery,half & half; milk; lime juice; ketchup; hot sauce; soy sauce; pickle; mustard; mayonnaise; yogurt; sour cream; leftovers; celery; avocado; lettuce; carrot; lemon; butter,3,18,3,0,15,1.0,0.1667,0.2857,0,0.1667,avocado; butter; carrot; hot sauce; ketchup; leftovers; lemon; lettuce; lime juice; mayonnaise; mustard; pickle; sour cream; soy sauce; yogurt,
0361_jpeg.rf.56e9b825780767a6e20601e161910de9.jpg,data/raw/train/images/0361_jpeg.rf.56e9b825780767a6e20601e161910de9.jpg,bell pepper; tomato; egg; cherry,egg; butter; brussels sprouts; carrot; bell pepper; tomato; lettuce; broccoli; radishes; blueberry; red grapes,4,11,3,1,8,0.75,0.2727,0.4,0,0.25,blueberry; broccoli; brussels sprouts; butter; carrot; lettuce; radishes; red grapes,cherry
0370_jpeg.rf.7021079d2f61bbe1864a33bdfe21f3d0.jpg,data/raw/train/images/0370_jpeg.rf.7021079d2f61bbe1864a33bdfe21f3d0.jpg,milk; watermelon; cucumber; butter; energy drink,milk; oil; watermelon; vinegar; energy drink; water; cucumber; egg; cheese; yogurt; carrot; meat,5,12,4,1,8,0.8,0.3333,0.4706,0,0.3077,carrot; cheese; egg; meat; oil; vinegar; water; yogurt,butter
0372_jpeg.rf.81d90a1ace5cc2289a72d66d65784b10.jpg,data/raw/train/images/0372_jpeg.rf.81d90a1ace5cc2289a72d66d65784b10.jpg,egg; bell pepper,bread; butter; milk; juice; salsa; mustard; mayonnaise; ketchup; salad dressing; tomato; zucchini; cream cheese; packaged meat; salad greens; pickle; relish; jam; yogurt,2,18,0,2,18,0.0,0.0,0.0,0,0.0,bread; butter; cream cheese; jam; juice; ketchup; mayonnaise; milk; mustard; packaged meat; pickle; relish; salad dressing; salad greens; salsa; tomato; yogurt; zucchini,bell pepper; egg
0386_jpeg.rf.af46e9b268139841185bd627f4c47d3d.jpg,data/raw/train/images/0386_jpeg.rf.af46e9b268139841185bd627f4c47d3d.jpg,egg; apple; mango; cheese,egg; apple; dragon fruit; potato; carrot; butter; cream cheese; yogurt; milk cartons; cheese; water bottles; snacks,4,12,3,1,9,0.75,0.25,0.375,0,0.2308,butter; carrot; cream cheese; dragon fruit; milk cartons; potato; snacks; water bottles; yogurt,mango
0391_jpeg.rf.188088d452a7457c0eb83ae7dab0464c.jpg,data/raw/train/images/0391_jpeg.rf.188088d452a7457c0eb83ae7dab0464c.jpg,flour; egg; hoist hydration,yogurt; flour; egg; berry; ketchup; protein drinks; beer; jam,3,8,2,1,6,0.6667,0.25,0.3636,0,0.2222,beer; berry; jam; ketchup; protein drinks; yogurt,hoist hydration
0395_jpeg.rf.bbbf579e64f7eb81a5c82567ff6211e3.jpg,data/raw/train/images/0395_jpeg.rf.bbbf579e64f7eb81a5c82567ff6211e3.jpg,almond milk; water; lemon; lime; tomato; green bean; bell pepper; cucumber; carrot; egg; mixed greens; dill pickle; turkey breast; sausage,almond milk; water; orange juice; applesauce; lemon; lime; tomato; green bean; bell pepper; red potato; zucchini; butter; carrot; egg; mixed greens; dill pickle; turkey breast; sausage,14,18,13,1,5,0.9286,0.7222,0.8125,0,0.6842,applesauce; butter; orange juice; red potato; zucchini,cucumber
0398_jpeg.rf.1dafea71f6ad82bd0cdb6f5d47f1cca1.jpg,data/raw/train/images/0398_jpeg.rf.1dafea71f6ad82bd0cdb6f5d47f1cca1.jpg,orange,orange; carrot; strawberry; blueberry; grape; peaches; cheese; egg; juice; milk; soda cans; meat; butter,1,13,1,0,12,1.0,0.0769,0.1429,0,0.0769,blueberry; butter; carrot; cheese; egg; grape; juice; meat; milk; peaches; soda cans; strawberry,
0413_jpeg.rf.2bbb16931d9341486de808f3ad7ff27f.jpg,data/raw/train/images/0413_jpeg.rf.2bbb16931d9341486de808f3ad7ff27f.jpg,milk; cucumber,milk; cucumber; egg; bell pepper; lettuce; carrot; yogurt; chocolate truffles,2,8,2,0,6,1.0,0.25,0.4,0,0.25,bell pepper; carrot; chocolate truffles; egg; lettuce; yogurt,
0421_jpeg.rf.0e40dbe27868736f216d08e9b3e11ba5.jpg,data/raw/train/images/0421_jpeg.rf.0e40dbe27868736f216d08e9b3e11ba5.jpg,tomato ketchup; egg; milk; lemon,tomato ketchup; egg; milk; lemon; water bottles; coca-cola cans; coca-cola box; yogurt; mustard; guinness; salad dressing; shrimp,4,12,4,0,8,1.0,0.3333,0.5,0,0.3333,coca-cola box; coca-cola cans; guinness; mustard; salad dressing; shrimp; water bottles; yogurt,
042ntazw3v7e1_jpeg.rf.fcf3d430eedaf94855d6555c979e5e78.jpg,data/raw/train/images/042ntazw3v7e1_jpeg.rf.fcf3d430eedaf94855d6555c979e5e78.jpg,apple; grape; egg; boursin cheese; activia yogurt; carrot,apple; carrot; lettuce; grape; boursin cheese; cheese; egg; mustard; jar (relish/pickles); sour cream tub; small yogurt cups; bottom shelf yogurt/snacks,6,12,5,1,7,0.8333,0.4167,0.5556,0,0.3846,bottom shelf yogurt/snacks; cheese; jar (relish/pickles); lettuce; mustard; small yogurt cups; sour cream tub,activia yogurt
0435_jpeg.rf.4fe89985d4a631dc7741a6750c77f383.jpg,data/raw/train/images/0435_jpeg.rf.4fe89985d4a631dc7741a6750c77f383.jpg,lemon; carrot; broccoli; cream cheese,pot; box; cabbage; lemon; salad bag; spinach; egg; dip; cream cheese; jam; yogurt; meat; sausage; butter; carrot; broccoli; cauliflower; lettuce; sauce bottle,4,19,4,0,15,1.0,0.2105,0.3478,0,0.2105,box; butter; cabbage; cauliflower; dip; egg; jam; lettuce; meat; pot; salad bag; sauce bottle; sausage; spinach; yogurt,
0445_jpeg.rf.a14835f194d07bb64416e023d0b8d446.jpg,data/raw/train/images/0445_jpeg.rf.a14835f194d07bb64416e023d0b8d446.jpg,milk,milk; egg; ketchup; soda; leftovers; soy sauce; wine; bread; cooked food; protein powder,1,10,1,0,9,1.0,0.1,0.1818,0,0.1,bread; cooked food; egg; ketchup; leftovers; protein powder; soda; soy sauce; wine,
0450_jpeg.rf.8282b09c9d5822145ecdd010a506e0ed.jpg,data/raw/train/images/0450_jpeg.rf.8282b09c9d5822145ecdd010a506e0ed.jpg,egg; milk,egg; packaged meat; salad; yogurt; milk; juice; pickle; water pitcher; zucchini; foil wrapped food; bowl; butter,2,12,2,0,10,1.0,0.1667,0.2857,0,0.1667,bowl; butter; foil wrapped food; juice; packaged meat; pickle; salad; water pitcher; yogurt; zucchini,
0471_jpeg.rf.821a7cefd173e4a20fb5cef4ce59a082.jpg,data/raw/train/images/0471_jpeg.rf.821a7cefd173e4a20fb5cef4ce59a082.jpg,green grape; milk; egg; carrot; green bean,green grapes; blueberry; milk; egg; carrot; green bean; pasta; bell pepper; juice,5,9,4,1,5,0.8,0.4444,0.5714,0,0.4,bell pepper; blueberry; green grapes; juice; pasta,green grape
0477_jpeg.rf.4852e53f28581190e18606268c31a94f.jpg,data/raw/train/images/0477_jpeg.rf.4852e53f28581190e18606268c31a94f.jpg,cheese; artichoke heart; egg; lemon; apricot; asparagus; butter,cheese; pickle; yogurt; apricots; artichoke hearts; bread; egg; lemon; pesto; butter; lemonade; kefir; mustard; herb vinegar; asparagus; spring onion; chard; jams,7,18,5,2,13,0.7143,0.2778,0.4,0,0.25,apricots; artichoke hearts; bread; chard; herb vinegar; jams; kefir; lemonade; mustard; pesto; pickle; spring onion; yogurt,apricot; artichoke heart
0478_jpeg.rf.af2cffc1b6ac09510104bb9b237fdc95.jpg,data/raw/train/images/0478_jpeg.rf.af2cffc1b6ac09510104bb9b237fdc95.jpg,egg; sour cream,egg; sour cream; celery; water pitcher; mustard; yogurt; jars; cans; bottles; bread; meat,2,11,2,0,9,1.0,0.1818,0.3077,0,0.1818,bottles; bread; cans; celery; jars; meat; mustard; water pitcher; yogurt,
0487_jpeg.rf.02a065a1f108df186284da90d8d1aab9.jpg,data/raw/train/images/0487_jpeg.rf.02a065a1f108df186284da90d8d1aab9.jpg,egg; milk,egg; butter; yogurt; grape; cauliflower; creamer; hummus; berry; meat; orange; peppers; hot sauce; soy sauce; ketchup; mustard; mayonnaise; pickle; jam; cheese,2,19,1,1,18,0.5,0.0526,0.0952,0,0.05,berry; butter; cauliflower; cheese; creamer; grape; hot sauce; hummus; jam; ketchup; mayonnaise; meat; mustard; orange; peppers; pickle; soy sauce; yogurt,milk
0489_jpeg.rf.82ee9133546a258b5abde35895631f4f.jpg,data/raw/train/images/0489_jpeg.rf.82ee9133546a258b5abde35895631f4f.jpg,banana; lime; milk,banana; strawberry; blueberry; egg; milk cartons; juice; chicken fillets; cheese; yogurt; jars of sauce; pickle; avocado,3,12,1,2,11,0.3333,0.0833,0.1333,0,0.0714,avocado; blueberry; cheese; chicken fillets; egg; jars of sauce; juice; milk cartons; pickle; strawberry; yogurt,lime; milk
0497_jpeg.rf.3165d09a033f8ab59b3d7632b573675f.jpg,data/raw/train/images/0497_jpeg.rf.3165d09a033f8ab59b3d7632b573675f.jpg,milk; mustard,milk; mustard; grape; cheese; carrot; yogurt; ketchup; salad dressing; water; juice; hummus; mayonnaise; pickle,2,13,2,0,11,1.0,0.1538,0.2667,0,0.1538,carrot; cheese; grape; hummus; juice; ketchup; mayonnaise; pickle; salad dressing; water; yogurt,
0506_jpeg.rf.589822189752d02d3d25e69c0985a62a.jpg,data/raw/train/images/0506_jpeg.rf.589822189752d02d3d25e69c0985a62a.jpg,egg; chicken broth; mayonnaise; chobani yogurt,egg; mayonnaise; chobani yogurt; syrup; mustard; pickle; orange juice; cold brew coffee; water bottles; salad dressings; leftover containers; soda cans,4,12,3,1,9,0.75,0.25,0.375,0,0.2308,cold brew coffee; leftover containers; mustard; orange juice; pickle; salad dressings; soda cans; syrup; water bottles,chicken broth
0507_jpeg.rf.a6238fc93a50d374c030eb8312f2d5ab.jpg,data/raw/train/images/0507_jpeg.rf.a6238fc93a50d374c030eb8312f2d5ab.jpg,milk; orange juice; bell pepper,milk; bell pepper; orange; egg; red onions; cabbage; yogurt; berry; leftovers,3,9,2,1,7,0.6667,0.2222,0.3333,0,0.2,berry; cabbage; egg; leftovers; orange; red onions; yogurt,orange juice
0514_jpeg.rf.174cef98f0e5e528dffb17453dae3713.jpg,data/raw/train/images/0514_jpeg.rf.174cef98f0e5e528dffb17453dae3713.jpg,egg; yogurt; butter; bell pepper; mint,watermelon; berry; yellow fruit; celery; yogurt; egg; butter; soy sauce; mustard; jam; cheese; meat; sparkling water; cilantro; bell pepper; green bean; zucchini,5,17,4,1,13,0.8,0.2353,0.3636,0,0.2222,berry; celery; cheese; cilantro; green bean; jam; meat; mustard; soy sauce; sparkling water; watermelon; yellow fruit; zucchini,mint
0515_jpeg.rf.947c47e165d2e1172410e5c63747e350.jpg,data/raw/train/images/0515_jpeg.rf.947c47e165d2e1172410e5c63747e350.jpg,egg; coconut milk; kefir; kimchi; salmon; banana; orange; mango; apple,egg; coconut milk; kefir; kimchi; salmon; banana; orange; mango; apple; jam; creamer; yogurt; pickle; cheese; olive oil spray; bacon; salad; ground beef,9,18,9,0,9,1.0,0.5,0.6667,0,0.5,bacon; cheese; creamer; ground beef; jam; olive oil spray; pickle; salad; yogurt,
0517_jpeg.rf.8cc50b2be27a4a77731d68638b8449a9.jpg,data/raw/train/images/0517_jpeg.rf.8cc50b2be27a4a77731d68638b8449a9.jpg,apple; milk; maple syrup; egg,yogurt; leftovers; strawberry; beer; almond milk; apple; blueberry; meat; egg; maple syrup; jam; juice; mustard; soy sauce; ketchup,4,15,3,1,12,0.75,0.2,0.3158,0,0.1875,almond milk; beer; blueberry; jam; juice; ketchup; leftovers; meat; mustard; soy sauce; strawberry; yogurt,milk
0527_jpeg.rf.fdf5ffdee30d03e75acc173ff8d612d4.jpg,data/raw/train/images/0527_jpeg.rf.fdf5ffdee30d03e75acc173ff8d612d4.jpg,egg,egg; yogurt; cream cheese; apple; packaged meat; leftovers; butter,1,7,1,0,6,1.0,0.1429,0.25,0,0.1429,apple; butter; cream cheese; leftovers; packaged meat; yogurt,
0535_jpeg.rf.352f332a7d0f36868eb9ef0f005ca3a0.jpg,data/raw/train/images/0535_jpeg.rf.352f332a7d0f36868eb9ef0f005ca3a0.jpg,egg; milk; cold brew coffee; mayonnaise; pickle; apple; bread,egg; cold brew coffee; milk; oat milk; mustard; butter; berry; bread rolls; sparkling water; salad greens; yogurt; apple; lemon; lime; mayonnaise; pickle; cheese; meat; ketchup; hot sauce; soy sauce; salad dressing,7,22,6,1,16,0.8571,0.2727,0.4138,0,0.2609,berry; bread rolls; butter; cheese; hot sauce; ketchup; lemon; lime; meat; mustard; oat milk; salad dressing; salad greens; soy sauce; sparkling water; yogurt,bread
0547_jpeg.rf.2469d04b30bcba697654d0b15f41025c.jpg,data/raw/train/images/0547_jpeg.rf.2469d04b30bcba697654d0b15f41025c.jpg,egg; water,milk; water pitcher; water bottles; egg; yogurt; sauces; lettuce; ketchup; mustard; juice carton; leftovers,2,11,1,1,10,0.5,0.0909,0.1538,0,0.0833,juice carton; ketchup; leftovers; lettuce; milk; mustard; sauces; water bottles; water pitcher; yogurt,water
0550_jpeg.rf.2eb4673f40e51f46ee9bb2f7330ac955.jpg,data/raw/train/images/0550_jpeg.rf.2eb4673f40e51f46ee9bb2f7330ac955.jpg,egg; lemon; lime,egg; lemon; lime; milk; yogurt; mayonnaise; butter; cheese; salad greens; lettuce; sauces; oils; pickle; leftovers; wine,3,15,3,0,12,1.0,0.2,0.3333,0,0.2,butter; cheese; leftovers; lettuce; mayonnaise; milk; oils; pickle; salad greens; sauces; wine; yogurt,
0558_jpeg.rf.30506dc59920af283a45c9806f1908fb.jpg,data/raw/train/images/0558_jpeg.rf.30506dc59920af283a45c9806f1908fb.jpg,milk; egg; tomato; cabbage; cucumber,milk; egg; cabbage; lettuce; onion; mushroom; sausage; green bean; tangerines; banana; water; mustard,5,12,3,2,9,0.6,0.25,0.3529,0,0.2143,banana; green bean; lettuce; mushroom; mustard; onion; sausage; tangerines; water,cucumber; tomato
0560_jpeg.rf.3925d2f3e36e82c37b8df8048f04d91e.jpg,data/raw/train/images/0560_jpeg.rf.3925d2f3e36e82c37b8df8048f04d91e.jpg,egg; milk,popsicles; frozen food boxes; yogurt tub; produce bags; hummus; meat package; water; juice carton; iced tea pitcher; egg; leftover container; milk cartons; soda bottle,2,13,1,1,12,0.5,0.0769,0.1333,0,0.0714,frozen food boxes; hummus; iced tea pitcher; juice carton; leftover container; meat package; milk cartons; popsicles; produce bags; soda bottle; water; yogurt tub,milk
0571_jpeg.rf.20ca8024ade42ec869b5223bb8ac56fb.jpg,data/raw/train/images/0571_jpeg.rf.20ca8024ade42ec869b5223bb8ac56fb.jpg,mayonnaise,chocolate syrup; mustard; mayonnaise; frozen meat; butter; salad dressing; liquor; soy sauce; hot sauce; cheese; cream cheese; lime juice,1,12,1,0,11,1.0,0.0833,0.1538,0,0.0833,butter; cheese; chocolate syrup; cream cheese; frozen meat; hot sauce; lime juice; liquor; mustard; salad dressing; soy sauce,
0572_jpeg.rf.56992fd36608b0bf20530f89000173ed.jpg,data/raw/train/images/0572_jpeg.rf.56992fd36608b0bf20530f89000173ed.jpg,orange; cucumber,orange; leafy greens; water; sriracha sauce; lillet; lime; cucumber; tomato; prepared food containers,2,9,2,0,7,1.0,0.2222,0.3636,0,0.2222,leafy greens; lillet; lime; prepared food containers; sriracha sauce; tomato; water,
0573_jpeg.rf.5451eeb592e6363c19f6ab352bb7c94a.jpg,data/raw/train/images/0573_jpeg.rf.5451eeb592e6363c19f6ab352bb7c94a.jpg,egg; orange,egg; orange; milk; cream; butter; beer; berry; salad greens; sauces; meat; pickle,2,11,2,0,9,1.0,0.1818,0.3077,0,0.1818,beer; berry; butter; cream; meat; milk; pickle; salad greens; sauces,
